image,ticker,date,slot,y_open,y_high,y_low,y_close,y_volume,window_min,window_max,vol_max,split
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-09_s04.png,BNB_USD,2025-10-09,4,0.5569339625783557,0.6302707194945725,0.0,0.09498346881075964,1.0,1230.9034423828125,1323.1326904296875,535086080.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-22_s07.png,BNB_USD,2025-10-22,7,0.42904236441468063,0.6296672459951527,0.0,0.6202079493776684,0.5001244212526581,1054.5299072265625,1082.8946533203125,203695104.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-09-30_s06.png,BNB_USD,2025-09-30,6,0.17372592082682814,0.35107298676572507,0.1602683208775963,0.34943159885837155,0.19606163104068386,994.5262451171876,1035.6529541015625,154170624.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-09-27_s02.png,BNB_USD,2025-09-27,2,0.9184111620545683,0.9999999997456568,0.8577252240630516,0.8609728190256591,0.26279734180769554,933.6514282226562,972.9683837890624,114873856.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-04_s07.png,BNB_USD,2025-10-04,7,0.1741620426689463,0.3151123414664068,0.13981678407030693,0.2378598671162257,0.06970802039273709,1138.3480224609375,1189.717041015625,127342592.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-12_s05.png,BNB_USD,2025-10-12,5,0.7598788538374802,0.9999999999493141,0.7598788538374802,0.9644202866677358,1.0,1110.3074951171875,1307.6011962890625,1361555456.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-09_s03.png,BNB_USD,2025-10-09,3,0.33804273578507027,0.42731181787398637,0.15953173750549365,0.3610153836027135,0.3275296506758643,1260.2235107421875,1323.1326904296875,454832128.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-09-24_s05.png,BNB_USD,2025-09-24,5,0.6004244103000471,0.6220387324732753,0.37476782569930656,0.5621334037621359,0.12060634850824514,995.7184448242188,1034.0010986328125,210711296.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-09-25_s02.png,BNB_USD,2025-09-25,2,0.2032892748202533,0.2032892748202533,0.00541850243502866,0.04044525031860431,0.21010464237152612,987.9530029296876,1034.0010986328125,176411904.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-11-02_s02.png,BNB_USD,2025-11-02,2,0.5797541014651634,0.7669536900755786,0.43156406601247715,0.6027759923799048,0.3357462123615546,1082.8499755859375,1097.097412109375,72623616.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-08_s03.png,BNB_USD,2025-10-08,3,0.8145999660289799,0.8492696841947623,0.6124460461213721,0.7075916155493309,0.00022095176879163625,1265.139892578125,1334.372314453125,1478404096.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-27_s07.png,BNB_USD,2025-10-27,7,0.20751649401845892,0.277342938969347,0.0,0.12030488739318189,0.2129134290512943,1134.3096923828125,1179.58447265625,391728640.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-20_s00.png,BNB_USD,2025-10-20,0,0.6436203070614962,0.6637398158135929,0.3472106205277588,0.6432376148509947,0.721402601878177,1069.3408203125,1132.179443359375,297139200.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-09-26_s01.png,BNB_USD,2025-09-26,1,0.120717885848602,0.14930800481513698,0.0,0.03598591576466654,0.05888335973229867,937.870361328125,999.8232421875,711785472.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-16_s00.png,BNB_USD,2025-10-16,0,0.15760654377357425,0.6109429423913608,0.1383021232831205,0.5858362480672924,0.7846596912170682,1151.953125,1218.8551025390625,150225920.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-30_s03.png,BNB_USD,2025-10-30,3,0.7138977462450903,0.9999999996973111,0.5820958389612613,0.6648512233753769,0.37114723227287905,1090.3304443359375,1123.36767578125,297444352.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-09-23_s05.png,BNB_USD,2025-09-23,5,0.8177571903659674,0.9999999998371396,0.7587024049101596,0.8012783108290816,0.29382209077156646,964.8151245117188,1026.2174072265625,188517888.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-24_s00.png,BNB_USD,2025-10-24,0,0.6704108626406513,0.8344905523516324,0.6704108626406513,0.7852743507198794,0.08284865812326078,1079.7083740234375,1150.999267578125,1342215680.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-11-02_s05.png,BNB_USD,2025-11-02,5,0.40824977692208636,0.4480699941252228,0.0,0.2080120132384346,0.9999999999999998,1073.6859130859375,1097.097412109375,77313152.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-09-26_s07.png,BNB_USD,2025-09-26,7,0.6684824363964534,0.8817864809305307,0.6167871705489579,0.8817864809305307,0.010023513238246523,933.6514282226562,964.6322631835938,122157568.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-23_s01.png,BNB_USD,2025-10-23,1,0.6996332332805534,0.999999999763048,0.6996332332805534,0.999999999763048,0.39619874221424584,1054.5299072265625,1096.7325439453125,203695104.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-09-15_s04.png,BNB_USD,2025-09-15,4,0.3765821306416191,0.4508988523261469,0.21241386095707832,0.2805239113800319,0.2365101958721416,911.64892578125,935.1910400390624,165463040.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-11-04_s00.png,BNB_USD,2025-11-04,0,0.19570298923620325,0.27471414292168295,0.09109941917407713,0.20467529961046318,0.11327411186223267,975.9800415039062,1060.8154296875,868153600.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-09-18_s03.png,BNB_USD,2025-09-18,3,0.9298824216342698,0.9409641859568675,0.7645851332564328,0.7750453105671037,0.4894533819940933,947.77099609375,1004.9190063476562,514797824.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-15_s06.png,BNB_USD,2025-10-15,6,0.17475824306624152,0.25617729770251796,0.0,0.02990591334600923,0.44088108530271036,1155.8216552734375,1221.14697265625,177003520.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-09-20_s07.png,BNB_USD,2025-09-20,7,0.6162981339732512,0.99999999983063,0.6162981339732512,0.9895632396111749,1.0,984.1197509765624,1043.162109375,344827392.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-10_s05.png,BNB_USD,2025-10-10,5,0.4772913974215637,0.4772913974215637,0.0,0.23736043346232027,1.0,1213.0408935546875,1276.3428955078125,681311744.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-03_s04.png,BNB_USD,2025-10-03,4,0.6440136039406947,0.9999999998982805,0.6184111026736663,0.9999999998982805,1.0,1043.3729248046875,1141.682373046875,551015424.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-09-30_s01.png,BNB_USD,2025-09-30,1,0.6250479660498437,0.7636863645768989,0.5705547737175626,0.6757447199647654,0.10799403855910705,1001.2965087890624,1035.6529541015625,242196480.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-09-11_s04.png,BNB_USD,2025-09-11,4,0.7283598019514459,0.9841674444537302,0.5617109297921139,0.6670136567049979,0.4126766456691369,889.4370727539062,903.1571655273438,156625408.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-09-14_s03.png,BNB_USD,2025-09-14,3,0.757650768823204,0.8529377604814306,0.4129917912986762,0.4129917912986762,0.016746038868139,924.0791625976562,944.0512084960938,248187648.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-09-13_s04.png,BNB_USD,2025-09-13,4,0.9850970575590893,0.9850970575590893,0.7733073104886746,0.8613359942926128,0.42340515264580686,906.4884643554688,942.3897094726562,222163456.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-01_s04.png,BNB_USD,2025-10-01,4,0.7264047924182685,0.8246394174033378,0.6005687417935878,0.7043997874946395,0.4213306632076402,994.5262451171876,1034.769775390625,168741120.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-09-28_s00.png,BNB_USD,2025-09-28,0,0.32360770380549503,0.5254889138645954,0.24181846640820812,0.4405212884086993,0.6956527610385839,961.6119995117188,983.830078125,75830016.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-27_s03.png,BNB_USD,2025-10-27,3,0.5822066293252494,0.9999999997939741,0.5368391930889345,0.9999999997939741,0.6002156594932655,1124.327392578125,1172.864990234375,391728640.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-20_s05.png,BNB_USD,2025-10-20,5,0.328014423260231,0.4831836324106967,0.0,0.10188097968851828,1.0,1090.0068359375,1142.547607421875,297617152.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-08_s00.png,BNB_USD,2025-10-08,0,0.7514901971578694,0.9851234641192317,0.5782452311552481,0.6165536097025364,0.5282555061319311,1221.5950927734375,1334.372314453125,1478404096.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-09-22_s01.png,BNB_USD,2025-09-22,1,0.12315871563854772,0.21658772020589057,0.0,0.0,0.5080858866529553,1026.7337646484375,1079.795654296875,208861696.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-09-16_s04.png,BNB_USD,2025-09-16,4,0.6220232952929137,0.9999999995777004,0.4262019582138098,0.9522928256080383,1.0,914.0628662109376,937.7427368164062,145719552.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-10_s03.png,BNB_USD,2025-10-10,3,0.637291104473469,0.7151894655124464,0.3090242821541592,0.7060041073212341,0.22530691136648517,1228.4053955078125,1289.0328369140625,535086080.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-24_s02.png,BNB_USD,2025-10-24,2,0.8491699698302887,0.8491699698302887,0.6039451040650067,0.6800099311563806,0.011066501622153602,1079.7083740234375,1150.999267578125,1342215680.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-25_s00.png,BNB_USD,2025-10-25,0,0.2388103279911738,0.32647850224209907,0.08448789143264084,0.31163909078396557,0.041732393600074594,1098.9951171875,1141.63916015625,131777536.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-02_s04.png,BNB_USD,2025-10-02,4,0.6899396645201064,0.9999999997698408,0.6260137245610888,0.6260137245610888,1.0,1018.7617797851562,1062.2099609375,192297216.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-09-15_s01.png,BNB_USD,2025-09-15,1,0.32933076030184655,0.5755781653822629,0.32079349749273256,0.5349296842743535,0.6340230904072051,923.1753540039062,944.0512084960938,63527680.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-27_s01.png,BNB_USD,2025-10-27,1,0.8541777045299525,0.9355526218179954,0.5841183459568445,0.7632898393978265,0.8577344395832737,1119.7169189453125,1160.4970703125,330426112.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-06_s00.png,BNB_USD,2025-10-06,0,0.47611705179216685,0.8804670351970751,0.39340009380596136,0.853608501250753,1.0,1149.5982666015625,1186.253173828125,220953088.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-15_s05.png,BNB_USD,2025-10-15,5,0.15968732448129278,0.40964656431304103,0.0,0.12013550477375139,0.8109716236151688,1158.839111328125,1226.22314453125,177003520.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-12_s01.png,BNB_USD,2025-10-12,1,0.2682960665938724,0.6814871483985564,0.2682960665938724,0.6723443343577761,0.14804791222899827,1089.467041015625,1180.0970458984375,350935040.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-29_s05.png,BNB_USD,2025-10-29,5,0.32249515676613494,0.3500586522326353,0.11565903191984094,0.3303716151114105,0.1705153094074279,1089.09619140625,1148.5159912109375,524042752.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-09-10_s04.png,BNB_USD,2025-09-10,4,0.22881448772277044,0.9999999996480305,0.22881448772277044,0.8945101447995004,1.0,877.5891723632812,906.000732421875,548517888.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-12_s03.png,BNB_USD,2025-10-12,3,0.5787378579961786,0.9999999999151669,0.504092537703441,0.9953182278632889,1.0,1110.3074951171875,1228.1859130859375,696568320.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-11-02_s06.png,BNB_USD,2025-11-02,6,0.21289011199176466,0.28993560708976374,0.10964631233661656,0.28993560708976374,0.34799481464680154,1073.6859130859375,1096.9273681640625,77313152.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-09-22_s06.png,BNB_USD,2025-09-22,6,0.2049653333232919,0.21015221181549779,0.0,0.1378663447982084,0.29445850144261687,978.8287353515624,1053.2681884765625,478863104.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-08_s05.png,BNB_USD,2025-10-08,5,0.43905788662509476,0.6618440944681551,0.32719875245026214,0.6618440944681551,0.03176205729600313,1271.008544921875,1332.694580078125,780975104.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-31_s02.png,BNB_USD,2025-10-31,2,0.619232892253831,0.733942154131764,0.5806190160122938,0.733942154131764,0.8605105621688571,1050.1707763671875,1123.36767578125,260431360.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-07_s00.png,BNB_USD,2025-10-07,0,0.8073556760459621,0.8693115479425372,0.6160941848980258,0.8052060750804239,0.09817447702875337,1164.018310546875,1237.7283935546875,697564928.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-01_s05.png,BNB_USD,2025-10-01,5,0.6477080225441163,0.719761026197269,0.5243108831541322,0.593472843239359,0.28132201564147497,1001.1175537109376,1034.769775390625,168741120.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-09-22_s04.png,BNB_USD,2025-09-22,4,0.27679443651530045,0.42622117743784976,0.0,0.018029641004836134,0.4020284845332331,1004.5531005859376,1057.16015625,478863104.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-16_s07.png,BNB_USD,2025-10-16,7,0.30814521395463007,0.5592979909971744,0.26491786908312553,0.2924570311789245,0.14162566797193124,1125.6790771484375,1193.6619873046875,458941440.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-07_s02.png,BNB_USD,2025-10-07,2,0.873453491011282,0.9999999998689189,0.6576895012546837,0.9965453566624899,0.49980200839455047,1190.5609130859375,1266.8494873046875,697564928.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-09-17_s07.png,BNB_USD,2025-09-17,7,0.14501591877806091,0.9999999997795319,0.1310227061419068,0.9359062685483913,1.0,947.77099609375,993.1290283203124,514797824.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-09-16_s00.png,BNB_USD,2025-09-16,0,0.2734513135514821,0.4554436705055584,0.25046018541968124,0.37776694633357677,0.05967602190797413,911.64892578125,935.1910400390624,165463040.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-09-14_s00.png,BNB_USD,2025-09-14,0,0.5343434910624691,0.7237447996939762,0.3373825971664776,0.6824608986118702,0.14936517710986164,924.0791625976562,942.46337890625,248187648.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-13_s06.png,BNB_USD,2025-10-13,6,0.19789242374924354,0.2608804840590908,0.0718297052360504,0.25992898970427536,0.09173114123491524,1257.3775634765625,1370.1473388671875,1387445248.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-21_s02.png,BNB_USD,2025-10-21,2,0.08155459195981692,0.1829602958617493,0.05097916434046928,0.11783544605183909,0.12251250895647305,1063.343505859375,1128.0648193359375,297617152.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-05_s02.png,BNB_USD,2025-10-05,2,0.8399139737161553,0.8460499591801314,0.6329951914772615,0.7406628799363083,0.7145528952532535,1138.3480224609375,1186.253173828125,216816128.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-11-02_s04.png,BNB_USD,2025-11-02,4,0.3725431780193586,0.38955380592756145,0.0,0.15407130452582857,0.6415226694302855,1080.7071533203125,1097.097412109375,72623616.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-09-13_s03.png,BNB_USD,2025-09-13,3,0.6071428569816294,0.9999999997344484,0.5952510614646732,0.9970695968048237,1.0,904.7322387695312,942.3897094726562,222163456.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-26_s03.png,BNB_USD,2025-10-26,3,0.5939060285883973,0.999999999631845,0.5090263575862326,0.999999999631845,1.0,1107.564208984375,1134.7266845703125,166180864.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-09_s01.png,BNB_USD,2025-10-09,1,0.0014216012870197085,0.576496439413568,0.0014216012870197085,0.5550684910324589,0.3836453041715673,1260.2235107421875,1325.99853515625,409200640.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-12_s07.png,BNB_USD,2025-10-12,7,0.9229867334556777,0.948482283817243,0.8201903530210015,0.9220872205603647,0.2496081657947541,1110.3074951171875,1319.1607666015625,1361555456.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-16_s03.png,BNB_USD,2025-10-16,3,0.8628420240322524,0.9878687303553153,0.4963752526767432,0.7211768939294518,1.0,1151.953125,1193.6619873046875,262728704.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-09-30_s04.png,BNB_USD,2025-09-30,4,0.35892892805289095,0.35892892805289095,0.0,0.08909604506500844,0.07782919786327128,1002.9617309570312,1035.6529541015625,154170624.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-31_s00.png,BNB_USD,2025-10-31,0,0.38838348373441517,0.5091298118641562,0.3635581333961789,0.3997104875969237,0.8050800640905919,1050.1707763671875,1123.36767578125,260431360.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-09-27_s04.png,BNB_USD,2025-09-27,4,0.7116598720586301,0.9999999997781728,0.6866488037220763,0.9589706372019261,0.9999999999999998,938.7499389648438,983.830078125,44346112.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-09-18_s00.png,BNB_USD,2025-09-18,0,0.9368926157800772,0.9779881743826492,0.7991659779761529,0.9323349649291632,0.2618456444757622,947.77099609375,993.1290283203124,514797824.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-09-27_s01.png,BNB_USD,2025-09-27,1,0.7546887061121867,0.9999999997429058,0.7188502311121454,0.9423577850815096,0.270381034306013,933.6514282226562,972.5476684570312,114873856.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-09-26_s02.png,BNB_USD,2025-09-26,2,0.035494307585331564,0.2050232700775252,0.0024826705649782267,0.1774163674696583,0.10353141908465364,937.870361328125,999.8232421875,711785472.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-11-05_s07.png,BNB_USD,2025-11-05,7,0.8400905667905194,0.8956020150682825,0.777090684420022,0.8899641259450602,0.07286233120460196,904.3961791992188,966.6666870117188,462116864.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-09-11_s00.png,BNB_USD,2025-09-11,0,0.5343770231181382,0.5343770231181382,0.3813116113076125,0.43607455824089575,0.05206221460547883,879.228515625,906.000732421875,548517888.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-21_s01.png,BNB_USD,2025-10-21,1,0.23521823559079424,0.2860289131011783,0.0,0.06683619997923183,0.5130672038686802,1063.343505859375,1142.547607421875,297617152.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-11-04_s03.png,BNB_USD,2025-11-04,3,0.09083299768701975,0.23826420746300034,0.0569349722759165,0.186089629188416,0.06381410847112769,941.9605712890624,1023.3383178710938,868153600.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-09-18_s02.png,BNB_USD,2025-09-18,2,0.7463903629210653,0.9999999998250158,0.7463903629210653,0.9298172724800988,0.792277599059937,947.77099609375,1004.9190063476562,514797824.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-17_s07.png,BNB_USD,2025-10-17,7,0.4144266299539247,0.5001592188274459,0.36880972455583266,0.36921314127126137,0.04337010236115055,1024.083251953125,1154.8026123046875,1296441856.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-09-11_s06.png,BNB_USD,2025-09-11,6,0.5813380579790064,0.6072521477573568,0.3862026566653161,0.5884527932504391,0.034643916620128876,889.4370727539062,902.93994140625,64635648.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-09-29_s06.png,BNB_USD,2025-09-29,6,0.6559499979770242,0.9999999997871907,0.6346002224938687,0.9999999997871907,0.4832033231861999,981.6417846679688,1028.6322021484375,242196480.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-09-15_s00.png,BNB_USD,2025-09-15,0,0.19178142259035327,0.3454492294342648,0.0,0.3298219452853846,0.6186231560729593,923.1753540039062,944.0512084960938,75734016.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-11-03_s07.png,BNB_USD,2025-11-03,7,0.07360322451240725,0.17042104326134702,0.07360322451240725,0.1463613485926236,0.20472366180362553,975.9800415039062,1086.552490234375,868153600.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-28_s00.png,BNB_USD,2025-10-28,0,0.11747656316916916,0.26919768874938277,0.04436883072483642,0.06420215102210773,0.02201295263986825,1134.3096923828125,1179.58447265625,391728640.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-07_s03.png,BNB_USD,2025-10-07,3,0.5498686852015746,0.999999999904422,0.5415511123608958,0.999999999904422,1.0,1208.912353515625,1313.5389404296875,997087744.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-15_s02.png,BNB_USD,2025-10-15,2,0.4769265702912434,0.6981435200962998,0.3322539743851746,0.5964453345852574,0.22587722674714006,1148.158447265625,1241.160400390625,665077760.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-11-01_s00.png,BNB_USD,2025-11-01,0,0.48762953614846744,0.6649774452209739,0.2885642295946715,0.3826147030058772,0.05405123151825638,1073.90576171875,1103.943603515625,799128064.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-31_s04.png,BNB_USD,2025-10-31,4,0.6904135460808598,0.737554681173238,0.5295375554908782,0.6919163598837662,0.20096207258214874,1050.1707763671875,1103.943603515625,799128064.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-22_s04.png,BNB_USD,2025-10-22,4,0.25784159974350446,0.4751637402725922,0.2095179524673007,0.44120414493989846,0.5067560338107393,1054.5997314453125,1114.1474609375,401958912.0,train
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-09_s07.png,BNB_USD,2025-10-09,7,0.20889014249530602,0.34593503741357245,0.20687615907342144,0.3079514190881106,0.10831220277679435,1228.4053955078125,1317.989013671875,535086080.0,val
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-06_s01.png,BNB_USD,2025-10-06,1,0.7017453712555382,0.9999999997749042,0.6391103880034403,0.9436518707312206,0.38459016241492855,1149.5982666015625,1194.0238037109375,220953088.0,val
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-06_s06.png,BNB_USD,2025-10-06,6,0.793925850226165,0.8578006833972285,0.7587226817816357,0.81219174342567,0.21142494136402454,1155.681640625,1237.7283935546875,697564928.0,val
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-17_s02.png,BNB_USD,2025-10-17,2,0.627227005025557,0.6424943900319172,0.0,0.11870308812591934,1.0,1024.083251953125,1193.156005859375,1296441856.0,val
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-11-03_s05.png,BNB_USD,2025-11-03,5,0.40378412896632465,0.40615107256738653,0.0,0.2912825488981282,1.0,975.9800415039062,1086.552490234375,868153600.0,val
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-10-11_s06.png,BNB_USD,2025-10-11,6,0.8869345890876932,0.8882350849016682,0.6495316182774479,0.6515529748570598,0.03441899696561103,966.0694580078124,1206.3624267578125,3325211136.0,val
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-11-07_s03.png,BNB_USD,2025-11-07,3,0.8471691702273152,0.8471691702273152,0.25468135120207047,0.343601179811556,0.7126529139240351,927.5012817382812,972.9613037109376,165991424.0,val
C:\Users\LOQ\Desktop\MINI-PROJECT\miniproj\images\BNB_USD_2025-11-03_s06.png,BNB_USD,2025-11-03,6,0.29076588397028447,0.29076588397028447,0.058087820888653205,0.06112709128684615,0.22192039749647988,975.9800415039062,1086.552490234375,868153600.0,val
